id|company_id|services_scope_cn|service_hotline|email|address_cn|added_detail_cn|tips_cn
011-048-2824-4554|011-048-2824||2575 2477||香港灣仔柯布連道 2 號地下|上午九時至下午七時|
011-048-2825-4555|011-048-2825||2621 3401||九龍紅磡庇利街 42 號九龍城政府合署低層地下|上午九時至下午七時|
011-048-2826-4556|011-048-2826||2342 3431||九龍觀塘 觀塘道 398 號  Eastcore 地下|上午九時至下午七時|
011-048-2827-4557|011-048-2827||2728 0781||九龍深水埗 長沙灣道 303 號 長沙灣政府合署地下|上午九時至下午七時|
011-048-2828-4558|011-048-2828||2322 9701||九龍黃大仙 龍翔道 138 號 龍翔辦公大樓 2 樓 201 室|上午九時至下午七時|
011-048-2829-4559|011-048-2829||2399 2111||九龍旺角聯運街 30 號 旺角政府合署地下|上午九時至下午七時|
011-048-2830-4560|011-048-2830||2981 1060||長洲新興街 22 號地下|上午八時四〸五分至下午六時四〸五分|
011-048-2831-4561|011-048-2831||2984 7231||大嶼山梅窩 銀鑛灣路 2 號 梅窩政府合署地下|逢星期一、三、五上午九時至下午六時|
011-048-2832-4562|011-048-2832||2109 4953||大嶼山東涌美東街 6 號 東涌郵政局大廈 1 樓|上午九時至下午七時|
011-048-2833-4563|011-048-2833||2425 4602||新界葵涌 興芳路 166  -  174 號  葵興政府合署 2 樓|上午九時至下午七時|
011-048-2834-4564|011-048-2834||2683 2913||新界粉嶺璧峰路 3 號 北區政府合署地下|上午九時至下午七時|
011-048-2835-4565|011-048-2835||3740 5347||將軍澳坑口培成路 38 號西貢將軍澳政府綜合大樓地下|上午九時至下午七時|
011-048-2836-4566|011-048-2836||2606 5456||新界沙田上禾輋路 1 號沙田政府合署地下|上午九時至下午七時|
011-048-2837-4567|011-048-2837||2654 1262||新界大埔汀角路 1 號大埔政府合署地下|上午九時至下午七時|
011-048-2838-4568|011-048-2838||2492 5096||新界荃灣青山公路荃灣段 174  -  208 號 荃灣多層停車場大廈 1 樓|上午九時至下午七時|
011-048-2839-4569|011-048-2839||2451 1151||新界屯門屯喜路 1 號屯門政府合署 2 樓|上午九時至下午七時|
011-048-2840-4570|011-048-2840||2474 0324||新界元朗青山公路 ( 元朗段 )  269 號 元朗民政事務處大廈地下|上午九時至下午七時|
011-049-2841-4571|011-049-2841|一般查詢|2678 2678||||
011-049-2841-4572|011-049-2841|故障求助|2728 8333||||
011-049-2842-4573|011-049-2842|一般查詢|2887 3411||||
011-049-2842-4574|011-049-2842|故障求助|2555 4999||||
011-049-2843-4575|011-049-2843|一般查詢|2880 6988||||
011-049-2843-4576|011-049-2843|故障求助|2880 6999||||
011-049-2844-4577|011-049-2844||2824 5000||||
011-049-2845-4578|011-049-2845|一般查詢|2834 9432||||
011-049-2845-4579|011-049-2845|24小時投訴|2300 1110||||
011-049-2846-4580|011-049-2846||1833 888||||
011-049-2847-4581|011-049-2847||2335 9123||||
011-049-2848-4582|011-049-2848||2336 5111||||
011-049-2849-4583|011-049-2849||2339 6300||||
011-049-2850-4584|011-049-2850||1832 832||||
011-049-2851-4585|011-049-2851||3698 8000||||
011-049-2852-4586|011-049-2852|一般查詢|2239 8899|enquiry@viu.tv|||
011-049-2852-4587|011-049-2852|技術支援||help@viu.tv|||
012-050-2853-4588|012-050-2853|熱線|23880002||||
012-050-2853-4589|012-050-2853|百老匯電影中心會員專線|27837004||||
012-050-2853-4590|012-050-2853|MOViE MOViE 會員專線|28713600||||
012-050-2853-4591|012-050-2853|Cityplaza戲院|23880002||太古 太古城道18號 太古城中心1期 5樓||
012-050-2853-4592|012-050-2853|Pacific Place戲院|23880002||金鐘 金鐘道88號 太古廣場L1||
012-050-2853-4593|012-050-2853|ifc戲院|23886268||中環 金融街8號 國際金融中心商場 1樓||
012-050-2853-4594|012-050-2853|apm戲院|23880002||觀塘 觀塘道418號 創紀之城五期apm 6樓||
012-050-2853-4595|012-050-2853|MOKO戲院|23880002||九龍 旺角太子道西193號 MOKO新世紀廣場 4樓||
012-050-2853-4596|012-050-2853|PREMIERE ELEMENTS戲院|23880002||尖沙咀 柯士甸道西1號 圓方商場 2樓火區||
012-050-2853-4597|012-050-2853|The ONE戲院|23880002||尖沙咀 彌敦道100號 The ONE 6-11樓||
012-050-2853-4598|012-050-2853|旺角戲院|23880002||旺角 西洋菜南街6-12號||
012-050-2853-4599|012-050-2853|電影中心戲院|23880002||油麻地 眾坊街3號 駿發花園 H2地舖||
012-050-2853-4600|012-050-2853|MY CINEMA YOHO MALL戲院|23880002||元朗 朗日路9號YOHO MALL I 1樓 1021舖||
012-050-2853-4601|012-050-2853|嘉湖銀座戲院|23880002||天水圍 天恩路18號 嘉湖銀座廣場||
012-050-2853-4602|012-050-2853|荃灣戲院|23880002||荃灣 大壩街4-30號 荃灣廣場 L1-L3||
012-050-2853-4603|012-050-2853|葵芳戲院|23880002||葵芳 興芳路223號 新都會廣場 L1-L4||
012-050-2854-4604|012-050-2854|查詢|25222996|enquiry@emperorcinemas.com |||
012-050-2854-4605|012-050-2854|中環娛樂行戲院|25222996||中環 皇后大道中30號 娛樂行 3樓||
012-050-2854-4606|012-050-2854|銅鑼灣時代廣場戲院|25222996||銅鑼灣 時代廣場 13樓||
012-050-2854-4607|012-050-2854|尖沙咀iSQUARE戲院|25222996||尖沙咀 彌敦道63號 國際廣場 7樓||
012-050-2854-4608|012-050-2854|將軍澳康城戲院|25222996||將軍澳 康城路1號 The LOHAS 康城 4樓||
012-050-2854-4609|012-050-2854|屯門新都商場戲院|25222996||屯門 新都商場 二樓||
012-050-2854-4610|012-050-2854|荃灣荃新天地戲院|25222996|| ||
012-050-2854-4611|012-050-2854|馬鞍山新港城中心戲院|25222996||馬鞍山 鞍祿街18號 新港城中心 2樓||
012-050-2855-4612|012-050-2855|查詢|23600910||||
012-050-2855-4613|012-050-2855|銅鑼灣 JP戲院|23600910||銅鑼灣 百德新街22-36號 翡翠明珠廣場||
012-050-2855-4614|012-050-2855|柴灣永利中心戲院|23600910||柴灣 柴灣道333號 永利中心 地下至4樓||
012-050-2855-4615|012-050-2855|The Metroplex戲院|23600910||九龍灣 展貿徑1號 九龍灣國際展貿中心E-Max 地下||
012-050-2855-4616|012-050-2855|朗豪坊戲院|23600910||旺角 亞皆老街8號 朗豪坊商場 8至11樓||
012-050-2855-4617|012-050-2855|愉景新城 Candy Park戲院|23600910||荃灣 愉景新城 第一層 1036號舖||
012-050-2856-4618|012-050-2856|票務查詢熱線|24188841|||星期一至五 9am-8pm 星期六 / 星期日及公眾假期 11am-8pm|
012-050-2856-4619|012-050-2856|K11 ART HOUSE (尖東站)戲院|3703 4623||九龍尖沙咀梳士巴利道18號 Victoria Dockside K11 MUSEA L4 樓層 (港鐵尖東站J出口)||
012-050-2856-4620|012-050-2856|FESTIVAL GRAND CINEMA (又一城)戲院|2237 1992||九龍九龍塘達之路80號又一城UG層||
012-050-2856-4621|012-050-2856|皇室戲院|2129 0148||香港銅鑼灣告士打道311 號皇室堡4樓||
012-050-2856-4622|012-050-2856|康怡戲院 (太古站)|2513 8028||香港鰂魚涌康山道2號康怡廣場南座4樓 (港鐵太古站C出口)||
012-050-2856-4623|012-050-2856|STAR CINEMA (將軍澳站)|2706 9800||新界將軍澳唐賢街9號PopCorn 1樓 (港鐵將軍澳站C出口)||
012-050-2856-4624|012-050-2856|MCL 新都城戲院(寶琳站)|3194 5179||新界將軍澳欣景路8號新都城二期地下(港鐵寶琳站A2出口)||
012-050-2856-4625|012-050-2856|MCL 德福戲院|2759 2248||九龍九龍灣偉業街33號德福花園平台(港鐵九龍灣站A出口)||
012-050-2856-4626|012-050-2856|MCL 海怡戲院|21807326||香港鴨脷洲海怡路18A海怡半島商場東翼四樓||
012-050-2856-4627|012-050-2856|MCL 粉嶺戲院 (逸峯廣場)|2579 0733||新界粉嶺馬適路1號逸峯廣場G12號舖||
012-050-2856-4628|012-050-2856|MCL 長沙灣戲院|3153 2808||九龍長沙灣道680號麗新商業中心G/F, G56及G58-59號舖||
012-050-2856-4629|012-050-2856|MCL 數碼港戲院|2297 0778||香港薄扶林數碼港道100號數碼港商場2樓103號舖||
012-050-2856-4630|012-050-2856|MCL 東薈城戲院|3165 1833||香港大嶼山東涌達東路18-20號東薈城名店倉6樓||
012-050-2856-4631|012-050-2856|MCL 淘大戲院|2899 0029||九龍灣牛頭角道77號淘大商場三期地下||
012-050-2856-4632|012-050-2856|MOVIE TOWN (新城市廣場)|21773896||新界沙田新城市廣場第1期L1、L2及L3樓層||
012-050-2857-4633|012-050-2857|北角匯戲院|2336-8008||北角 渣華道123號 北角匯2期 2樓211-213號舖||
012-050-2858-4634|012-050-2858|銀河廣場戲院|2832-9099||筲箕灣 望隆街 銀河廣場二樓||
012-050-2858-4635|012-050-2858|MegaBox戲院|2716-3668||九龍灣 宏照道38號 企業廣場5期 MegaBox 11樓||
012-050-2858-4636|012-050-2858|the sky 奧海城戲院|2359-3166||西九龍 海庭道18號 奧海城2期 1樓||
012-050-2858-4637|012-050-2858|V WALK戲院|2790-2100||西九龍 港鐵南昌站 V Walk L2-139A||
012-050-2858-4638|012-050-2858|啟德戲院|26152333||新蒲崗 寧遠街9號 越秀廣場 3樓||
012-050-2858-4639|012-050-2858|海運戲院 |23772100||尖沙咀 廣東道3號 海運大廈 地下||
012-050-2858-4640|012-050-2858|黃埔戲院|26226688||紅磡 德安街7號 黃埔花園第8期 黃埔廣場 2樓||
012-050-2858-4641|012-050-2858|StagE戲院|38420888||屯門 屯門市廣場1期 3樓 3201鋪||
012-050-2858-4642|012-050-2858|大埔戲院|25108122||大埔安邦路2號 大埔超級城 第一層 600號鋪||
012-050-2858-4643|012-050-2858|粉嶺戲院|||粉嶺 名都商場 8-9號舖||
012-050-2859-4644|012-050-2859|大館戲院|35592600||中環 荷李活道10號||
012-050-2859-4645|012-050-2859|總統戲院|2836-5581 ||銅鑼灣 謝斐道517號||
012-050-2859-4646|012-050-2859|香港藝術中心古天樂電影院戲院|2582-0200||灣仔 港灣道2號 香港藝術中心 高層地庫||
012-050-2859-4647|012-050-2859|Sun Digital 新光數碼戲院|2563-2959||北角 英皇道423號||
012-050-2859-4648|012-050-2859|Golden Scene 高先電影院|21511226||堅尼地城吉席街二號||
012-050-2859-4649|012-050-2859|CGV Cinemas D2 Place|2863-4100||荔枝角長順街15號 D2 Place 二期 10-11樓||
012-050-2859-4650|012-050-2859|寶石戲院|2365-7116||紅磡寶其利街2號J||
012-050-2859-4651|012-050-2859|影藝戲院 九龍城戲院|23678289||九龍城九龍城廣場1樓 120-123號鋪||
012-050-2859-4652|012-050-2859|新寶戲院|2332-1939 ||旺角豉油街60號||
012-050-2859-4653|012-050-2859|凱都戲院|2459-4857||屯門鄉事會路136號||
012-050-2859-4654|012-050-2859|巴黎倫敦紐約米蘭戲院|2452-2123||屯門河傍街康麗花園 地下||
012-050-2859-4655|012-050-2859|影藝戲院 青衣城戲院|2312-2600||青衣青衣城2期 3樓 326號鋪||
012-050-2859-4656|012-050-2859|Lumen cinema戲院|2638-1826||葵涌打磚坪街1-25號 寶星廣場 地下||
012-051-2860-4657|012-051-2860|顧客服務熱線|1818|customer.care@hkjc.com |||https://www.hkjc.com/infomenu/ch/contact/feedback.aspx
012-051-2860-4658|012-051-2860|「優越」客戶專線|1880||||
012-051-2860-4659|012-051-2860|一般查詢/中彩登記* (包括賽馬、足球及六合彩公佈獎金或派彩超過五百萬港元)|1817||||
012-051-2860-4660|012-051-2860|賠率及資訊熱線|1835 888||||
012-051-2860-4661|012-051-2860|賽果及派彩熱線|1835 288||||
012-051-2860-4662|012-051-2860|投注服務 - 廣東話|1881||||
012-051-2860-4663|012-051-2860|投注服務 - 普通話|1887||||
012-051-2860-4664|012-051-2860|投注服務 - 英語|1883||||
012-051-2860-4665|012-051-2860|快線投注 (每注總額達$200) - 廣東話|1833-611||||
012-051-2860-4666|012-051-2860|快線投注 (每注總額達$200) - 普通話|1833-677||||
012-051-2860-4667|012-051-2860|快線投注 (每注總額達$200) - 英語|1833-633||||
012-051-2860-4668|012-051-2860|特快投注 (第一注總額達$500) - 廣東話|1885||||
012-051-2860-4669|012-051-2860|特快投注 (第一注總額達$500) - 普通話|1884||||
012-051-2860-4670|012-051-2860|自動服務系統|1886 *||||
012-051-2860-4671|012-051-2860|足球投注服務 (非賽馬繁忙時段) - 廣東話|1885||||
012-051-2860-4672|012-051-2860|足球投注服務 (非賽馬繁忙時段) - 普通話|1884||||
012-051-2860-4673|012-051-2860|足球投注服務 (非賽馬繁忙時段) - 英語|1889||||
012-051-2860-4674|012-051-2860|足球投注服務 (賽馬繁忙時段)|1882||||
012-051-2860-4675|012-051-2860|足球快線投注 (每注總額達$200) - 廣東話|2600-6222||||
012-051-2860-4676|012-051-2860|足球快線投注 (每注總額達$200) - 普通話|2600-6000||||
012-051-2860-4677|012-051-2860|足球快線投注 (每注總額達$200) - 英語|2600-6555||||
012-051-2860-4678|012-051-2860| 馬會會員服務熱線 - 遴選會員|1816||||
012-051-2860-4679|012-051-2860| 馬會會員服務熱線 - 馬主|1815||||
012-051-2860-4680|012-051-2860| 馬會會員服務熱線 - 會員|1814||||
012-051-2860-4681|012-051-2860| 馬會會員服務熱線 - 投注事項|1817||||
012-051-2861-4682|012-051-2861||2895 7926|hkstadium@lcsd.gov.hk|香港掃桿埔東院道55號|星期一至五上午8時45分至下午5時45分 星期六、日及公眾假期休息 (活動日除外)|
012-051-2862-4683|012-051-2862||2380 0188||九龍旺角花墟道37號||
012-051-2863-4684|012-051-2863|查詢熱線|2791-3388|jckscpgc@kscgolf.org.hk|新界西貢郵政信箱88號||
012-051-2863-4685|012-051-2863|自動電話訂場系統|2791-3380|||(每日上午7時至晚上8時；預訂打球時間則為上午9時30分至下午4時30分及下午5時至晚上8時)|
012-051-2863-4686|012-051-2863|訂場查詢|2791-3390|||上午9時至下午5時 (星期一至五) 週末及公眾假期休息|
012-051-2863-4687|012-051-2863|訓練中心|2791-3344||||
012-051-2863-4688|012-051-2863|市場及活動事務部|2791-3370/71/72||||
012-051-2863-4689|012-051-2863|租賃中心 (租用高爾夫球設備及預訂球僮)|2791-3341||||
012-051-2863-4690|012-051-2863|餐廳|2791-3324||||
012-051-2863-4691|012-051-2863|球車中心|2791-3381||||
012-051-2864-4692|012-051-2864||2577 6932|info@scaa.org.hk|香港銅鑼灣加路連山道88號||
012-051-2865-4693|012-051-2865||2388 8154|info@scaa.org.hk|九龍京士柏衛理徑6號||
012-051-2866-4694|012-051-2866||3511 8668||||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2867-4695|012-051-2867||2555 8321||香港仔深灣道8號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2868-4696|012-051-2868||2842 7400||香港大潭路28號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2869-4697|012-051-2869||2521 8888||香港中環銀行街舊中國銀行大廈13-15樓||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2870-4698|012-051-2870||2577 7376||香港大坑銅鑼灣道123號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2871-4699|012-051-2871||2335 3700||香港新界清水灣大坳門路139號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2872-4700|012-051-2872||2577 8331||香港跑馬地黃泥涌道188號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2873-4701|012-051-2873||2824 1122||香港灣仔港灣道一號會展廣場西南座||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2874-4702|012-051-2874||2830 9500||香港跑馬地體育路3號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2875-4703|012-051-2875||3473 7000||香港九龍覺士道10號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2876-4704|012-051-2876||3199 3500||香港舊山頂道10號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2877-4705|012-051-2877||2118 1828||香港九龍尖沙咀廣東道海港城||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2878-4706|012-051-2878||2338 7115||九龍塘劍橋道10A號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2879-4707|012-051-2879||2397 4311||香港九龍又一村高槐路七號||會藉費用: https://www.clubmap.com.hk/zh-tw/c/private-clubs/
012-051-2880-4708|012-051-2880||2778 0082||九龍西洋菜街北430號||
012-051-2881-4709|012-051-2881||2332 8537|filipinoclub@biznetvigator.com|九龍何文田京士柏 衛理道 10 號||
012-051-2882-4710|012-051-2882|General Office|2719-9682|hhyc@hhyc.org.hk|||
012-051-2882-4711|012-051-2882|餐廳|2719-8300|admin_fnb@hhyc.org.hk|||
012-051-2883-4712|012-051-2883|總辦事處|2300 1066|info@hkccsa.org|九龍京士柏衛理道8號華員會會所|週一至週五 11:00 – 19:00  週六10:00 – 19:00|
012-051-2883-4713|012-051-2883|金鐘會員服務辦事處|2522 5986||香港添馬添美道2號政府總部東翼329室|週一、五 12:00 – 18:30|
012-051-2883-4714|012-051-2883|旺角會員服務辦事處|2309 1176|||週一至週六 13:00 – 19:30|
012-051-2884-4715|012-051-2884|深水灣|2812 7070|dwbreception@hkgolfclub.org|香港深水灣香島道19號||
012-051-2884-4716|012-051-2884|粉嶺球場|2670 1211|enquiry@hkgolfclub.org|香港新界上水粉錦公路地段1號||
012-051-2885-4717|012-051-2885||2368-7733|info@kbgc.com.hk|||
012-051-2886-4718|012-051-2886||3652-7878|info@kowloontongclub.org|香港九龍窩打老道113A號||
012-051-2887-4719|012-051-2887|銅鑼灣奇力島|2832 2817||||
012-051-2887-4720|012-051-2887|中途島 |2812 0365||||
012-051-2887-4721|012-051-2887|白沙灣|2792 2744||||
